Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Leblon;3;2;1;340;10000.0;3800.0;1100.0;29.41;Apartamento
Apartamento;Copacabana;3;1;1;130;5500.0;1300.0;297.0;42.31;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;1500.0;1306.0;201.0;18.07;Apartamento
Apartamento;Copacabana;1;0;0;50;1600.0;600.0;0.0;32.0;Apartamento
Apartamento;Tijuca;3;1;1;110;2400.0;800.0;0.0;21.82;Apartamento
Apartamento;Barra da Tijuca;3;2;1;146;5900.0;2300.0;350.0;40.41;Apartamento
Apartamento;Ipanema;2;1;1;100;5000.0;2814.0;338.0;50.0;Apartamento
Apartamento;Tijuca;1;0;0;45;1200.0;315.0;21.0;26.67;Apartamento
Apartamento;Barra da Tijuca;2;1;0;64;2400.0;680.0;210.0;37.5;Apartamento
Apartamento;Barra da Tijuca;5;3;4;300;7350.0;2000.0;10000.0;24.5;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;6000.0;37.5;Apartamento
Apartamento;Copacabana;3;0;2;120;4200.0;1100.0;120.0;35.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1280.0;0.0;37.5;Apartamento
Apartamento;Ipanema;2;1;0;110;13000.0;1385.0;0.0;118.18;Apartamento
Apartamento;Tijuca;1;0;0;24;1000.0;400.0;0.0;41.67;Apartamento
Apartamento;Leblon;4;2;1;184;12000.0;2100.0;700.0;65.22;Apartamento
Apartamento;Leblon;3;1;1;150;6700.0;1900.0;500.0;44.67;Apartamento
Apartamento;Copacabana;1;0;0;29;1600.0;520.0;26.0;55.17;Apartamento
Apartamento;Copacabana;3;1;1;90;2300.0;1311.0;150.0;25.56;Apartamento
Apartamento;Barra da Tijuca;3;2;3;147;5000.0;1343.0;0.0;34.01;Apartamento
Apartamento;Copacabana;2;0;0;80;1600.0;2333.0;214.0;20.0;Apartamento
Apartamento;Tijuca;1;1;0;41;2000.0;388.0;0.0;48.78;Apartamento
Apartamento;Leblon;3;2;2;159;6500.0;3990.0;485.0;40.88;Apartamento
Apartamento;Copacabana;4;1;0;220;4500.0;1450.0;300.0;20.45;Apartamento
Apartamento;Barra da Tijuca;4;3;2;215;4900.0;1200.0;726.0;22.79;Apartamento
Apartamento;Barra da Tijuca;2;1;1;108;3400.0;1700.0;250.0;31.48;Apartamento
Apartamento;Flamengo;3;1;2;200;6500.0;1300.0;575.0;32.5;Apartamento
Apartamento;Copacabana;1;0;0;42;1500.0;1718.0;41.0;35.71;Apartamento
Apartamento;Leblon;3;3;1;100;5700.0;2400.0;380.0;57.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;98;3250.0;1650.0;180.0;33.16;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;2000.0;950.0;210.0;30.77;Apartamento
Apartamento;Ipanema;4;3;2;210;10000.0;2900.0;1660.0;47.62;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;2800.0;750.0;0.0;41.18;Apartamento
Apartamento;Botafogo;2;1;1;67;3000.0;1510.0;510.0;44.78;Apartamento
Apartamento;Tijuca;2;0;0;73;1400.0;546.0;0.0;19.18;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1510.0;336.0;35.71;Apartamento
Apartamento;Tijuca;3;0;0;80;1400.0;850.0;0.0;17.5;Apartamento
Apartamento;Copacabana;4;1;0;180;4500.0;1970.0;636.0;25.0;Apartamento
Apartamento;Ipanema;3;1;1;137;8000.0;2200.0;450.0;58.39;Apartamento
Apartamento;Botafogo;2;1;1;67;3000.0;1725.0;531.0;44.78;Apartamento
Apartamento;Botafogo;4;2;1;120;3200.0;2000.0;384.0;26.67;Apartamento
Apartamento;Leblon;3;2;1;150;10000.0;1940.0;400.0;66.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;79;1350.0;1300.0;0.0;17.09;Apartamento
Apartamento;Barra da Tijuca;3;1;1;101;2700.0;1453.0;0.0;26.73;Apartamento
Apartamento;Leblon;3;2;1;203;10000.0;2700.0;592.0;49.26;Apartamento
Apartamento;Barra da Tijuca;3;1;1;104;2600.0;1635.0;200.0;25.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;5500.0;1600.0;350.0;45.83;Apartamento
Apartamento;Copacabana;4;4;2;200;10000.0;2700.0;600.0;50.0;Apartamento
Apartamento;Ipanema;2;1;1;76;5500.0;890.0;0.0;72.37;Apartamento
Apartamento;Copacabana;2;1;1;76;3000.0;945.0;159.0;39.47;Apartamento
Apartamento;Barra da Tijuca;4;3;2;243;8000.0;3100.0;680.0;32.92;Apartamento
Apartamento;Leblon;0;0;0;15;100.0;1.0;0.0;6.67;Apartamento
Apartamento;Copacabana;3;0;2;130;4500.0;950.0;295.0;34.62;Apartamento
Apartamento;Copacabana;4;1;2;390;7000.0;2532.0;0.0;17.95;Apartamento
Apartamento;Flamengo;1;0;0;35;1400.0;277.0;29.0;40.0;Apartamento
Apartamento;Botafogo;2;1;1;102;2600.0;820.0;251.0;25.49;Apartamento
Apartamento;Ipanema;3;1;0;114;3500.0;1511.0;296.0;30.7;Apartamento
Apartamento;Barra da Tijuca;1;1;1;36;1550.0;475.0;0.0;43.06;Apartamento
Apartamento;Copacabana;2;2;1;90;3000.0;1450.0;233.0;33.33;Apartamento
Apartamento;Barra da Tijuca;4;4;2;185;10500.0;2300.0;0.0;56.76;Apartamento
Apartamento;Flamengo;3;1;1;127;5200.0;880.0;260.0;40.94;Apartamento
Apartamento;Flamengo;1;1;0;58;3000.0;570.0;160.0;51.72;Apartamento
Apartamento;Flamengo;2;0;0;90;3000.0;1078.0;1232.0;33.33;Apartamento
Apartamento;Flamengo;3;0;1;140;3800.0;634.0;146.0;27.14;Apartamento
Apartamento;Ipanema;3;1;1;180;7500.0;2800.0;400.0;41.67;Apartamento
Apartamento;Copacabana;4;2;3;354;12000.0;3000.0;0.0;33.9;Apartamento
Apartamento;Tijuca;2;0;0;81;1600.0;475.0;85.0;19.75;Apartamento
Apartamento;Flamengo;2;1;1;140;5500.0;1300.0;0.0;39.29;Apartamento
Apartamento;Tijuca;3;0;0;125;1200.0;908.0;147.0;9.6;Apartamento
Apartamento;Copacabana;1;0;0;33;3000.0;617.0;0.0;90.91;Apartamento
Apartamento;Barra da Tijuca;3;3;2;255;8000.0;3900.0;0.0;31.37;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;1700.0;1021.0;0.0;25.0;Apartamento
Apartamento;Tijuca;2;0;0;74;1500.0;780.0;77.0;20.27;Apartamento
Apartamento;Copacabana;2;1;0;75;2300.0;800.0;78.0;30.67;Apartamento
Apartamento;Ipanema;2;1;0;80;3000.0;850.0;180.0;37.5;Apartamento
Apartamento;Copacabana;3;0;0;250;9500.0;1600.0;500.0;38.0;Apartamento
Apartamento;Leblon;3;1;0;90;3200.0;680.0;295.0;35.56;Apartamento
Apartamento;Copacabana;3;1;0;106;3500.0;740.0;0.0;33.02;Apartamento
Apartamento;Copacabana;2;0;0;44;2500.0;502.0;0.0;56.82;Apartamento
Apartamento;Copacabana;1;0;0;40;4500.0;2000.0;0.0;112.5;Apartamento
Apartamento;Copacabana;3;0;0;110;3000.0;780.0;220.0;27.27;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;2200.0;950.0;120.0;27.5;Apartamento
Apartamento;Tijuca;4;3;2;196;4500.0;1800.0;3600.0;22.96;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;3500.0;1624.0;330.0;51.47;Apartamento
Apartamento;Flamengo;1;0;0;36;1500.0;460.0;37.0;41.67;Apartamento
Apartamento;Copacabana;4;1;1;240;4500.0;1800.0;506.0;18.75;Apartamento
Apartamento;Ipanema;3;2;0;292;7900.0;3200.0;1078.0;27.05;Apartamento
Apartamento;Barra da Tijuca;4;3;4;300;4500.0;1980.0;592.0;15.0;Apartamento
Apartamento;Tijuca;2;1;0;64;1650.0;767.0;66.0;25.78;Apartamento
Apartamento;Copacabana;2;0;0;50;2100.0;390.0;70.0;42.0;Apartamento
Apartamento;Copacabana;3;1;2;300;10000.0;2800.0;550.0;33.33;Apartamento
Apartamento;Ipanema;2;1;0;78;3300.0;780.0;0.0;42.31;Apartamento
Apartamento;Tijuca;3;1;0;129;1700.0;850.0;116.0;13.18;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;5000.0;3000.0;0.0;64.1;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;4500.0;1050.0;166.0;45.0;Apartamento
Apartamento;Copacabana;2;0;0;83;2700.0;670.0;106.0;32.53;Apartamento
Apartamento;Flamengo;3;1;1;312;7500.0;3800.0;886.0;24.04;Apartamento
Apartamento;Copacabana;1;0;0;55;3000.0;800.0;1000.0;54.55;Apartamento
Apartamento;Flamengo;4;1;2;150;6000.0;1700.0;1100.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;215;13700.0;3580.0;540.0;63.72;Apartamento
Apartamento;Copacabana;2;0;0;90;2300.0;920.0;120.0;25.56;Apartamento
Apartamento;Leblon;3;2;1;130;4250.0;900.0;326.0;32.69;Apartamento
Apartamento;Tijuca;2;0;0;70;1600.0;460.0;20.0;22.86;Apartamento
Apartamento;Copacabana;4;0;1;145;3500.0;1500.0;0.0;24.14;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2400.0;1200.0;0.0;32.43;Apartamento
Apartamento;Tijuca;3;1;1;91;1900.0;916.0;0.0;20.88;Apartamento
Apartamento;Botafogo;2;1;2;80;3900.0;1483.0;230.0;48.75;Apartamento
Apartamento;Copacabana;1;0;0;40;1500.0;630.0;35.0;37.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;73;1100.0;1239.0;149.0;15.07;Apartamento
Apartamento;Copacabana;2;0;1;63;3100.0;883.0;1376.0;49.21;Apartamento
Apartamento;Barra da Tijuca;3;3;1;327;7500.0;2145.0;7720.0;22.94;Apartamento
Apartamento;Copacabana;2;0;0;70;2450.0;850.0;0.0;35.0;Apartamento
Apartamento;Leblon;4;2;2;240;10000.0;1900.0;716.0;41.67;Apartamento
Apartamento;Copacabana;1;0;0;45;2000.0;468.0;166.0;44.44;Apartamento
Apartamento;Copacabana;2;1;1;77;2500.0;524.0;117.0;32.47;Apartamento
Apartamento;Copacabana;1;0;0;36;1600.0;490.0;55.0;44.44;Apartamento
Apartamento;Copacabana;2;2;1;100;3400.0;730.0;184.0;34.0;Apartamento
Apartamento;Tijuca;3;2;1;149;2800.0;1125.0;206.0;18.79;Apartamento
Apartamento;Leblon;1;0;0;50;3500.0;1800.0;110.0;70.0;Apartamento
Apartamento;Botafogo;2;0;0;69;2200.0;320.0;0.0;31.88;Apartamento
Apartamento;Leblon;2;1;0;80;3200.0;1500.0;277.0;40.0;Apartamento
Apartamento;Flamengo;2;0;0;68;2200.0;577.0;142.0;32.35;Apartamento
Apartamento;Copacabana;4;1;1;188;6500.0;1800.0;500.0;34.57;Apartamento
Apartamento;Copacabana;1;0;0;27;1400.0;500.0;25.0;51.85;Apartamento
Apartamento;Copacabana;3;0;2;200;6500.0;850.0;400.0;32.5;Apartamento
Apartamento;Copacabana;2;0;0;58;2000.0;800.0;0.0;34.48;Apartamento
Apartamento;Barra da Tijuca;2;1;1;87;2500.0;960.0;398.0;28.74;Apartamento
Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;682.0;25.94;Apartamento
Apartamento;Botafogo;2;1;1;100;5000.0;1300.0;220.0;50.0;Apartamento
Apartamento;Tijuca;2;1;1;99;1700.0;1500.0;140.0;17.17;Apartamento
Apartamento;Barra da Tijuca;3;2;1;196;12000.0;1700.0;2285.0;61.22;Apartamento
Apartamento;Ipanema;2;2;1;135;11000.0;3800.0;800.0;81.48;Apartamento
Apartamento;Tijuca;3;1;0;100;2500.0;885.0;170.0;25.0;Apartamento
Apartamento;Tijuca;2;1;0;90;1200.0;1014.0;133.0;13.33;Apartamento
Apartamento;Copacabana;3;1;0;160;4500.0;1800.0;200.0;28.12;Apartamento
Apartamento;Flamengo;3;1;1;265;6000.0;1300.0;731.0;22.64;Apartamento
Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0;35.4;Apartamento
Apartamento;Tijuca;2;0;0;80;1300.0;860.0;90.0;16.25;Apartamento
Apartamento;Copacabana;1;0;0;40;1500.0;447.0;25.0;37.5;Apartamento
Apartamento;Copacabana;4;2;1;350;7500.0;2100.0;600.0;21.43;Apartamento
Apartamento;Botafogo;2;1;1;80;3000.0;830.0;160.0;37.5;Apartamento
Apartamento;Barra da Tijuca;4;3;2;181;6000.0;2106.0;412.0;33.15;Apartamento
Apartamento;Copacabana;3;1;0;170;4200.0;2233.0;2280.0;24.71;Apartamento
Apartamento;Copacabana;3;1;0;140;4000.0;1100.0;0.0;28.57;Apartamento
Apartamento;Leblon;2;1;1;80;3200.0;900.0;0.0;40.0;Apartamento
Apartamento;Ipanema;2;0;0;82;3800.0;1000.0;170.0;46.34;Apartamento
Apartamento;Copacabana;2;1;1;140;7800.0;1300.0;200.0;55.71;Apartamento
Apartamento;Ipanema;2;1;2;86;9500.0;3875.0;592.0;110.47;Apartamento
Apartamento;Botafogo;2;1;0;63;2300.0;609.0;132.0;36.51;Apartamento
Apartamento;Botafogo;1;1;1;86;3500.0;951.0;0.0;40.7;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2800.0;880.0;150.0;35.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;104;5000.0;2000.0;650.0;48.08;Apartamento
Apartamento;Leblon;4;3;4;230;12000.0;3100.0;1005.0;52.17;Apartamento
Apartamento;Ipanema;3;2;1;130;7000.0;2200.0;446.0;53.85;Apartamento
Apartamento;Copacabana;4;2;1;240;10000.0;2700.0;633.0;41.67;Apartamento
Apartamento;Barra da Tijuca;4;2;0;146;4900.0;1800.0;3500.0;33.56;Apartamento
Apartamento;Ipanema;2;1;0;64;3500.0;950.0;200.0;54.69;Apartamento
Apartamento;Barra da Tijuca;4;3;4;206;7000.0;3000.0;4600.0;33.98;Apartamento
Apartamento;Ipanema;2;1;0;70;4000.0;4085.0;344.0;57.14;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1200.0;150.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1300.0;200.0;29.41;Apartamento
Apartamento;Copacabana;4;1;0;120;3500.0;1150.0;300.0;29.17;Apartamento
Apartamento;Tijuca;3;1;0;99;2000.0;690.0;0.0;20.2;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;5000.0;1150.0;467.0;31.25;Apartamento
Apartamento;Barra da Tijuca;3;2;1;150;6500.0;3050.0;625.0;43.33;Apartamento
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;1186.0;27.98;Apartamento
Apartamento;Ipanema;3;1;1;160;3900.0;1300.0;0.0;24.38;Apartamento
Apartamento;Barra da Tijuca;3;2;1;86;2600.0;500.0;0.0;30.23;Apartamento
Apartamento;Copacabana;1;0;1;46;2100.0;732.0;90.0;45.65;Apartamento
Apartamento;Flamengo;3;1;1;150;3500.0;1450.0;173.0;23.33;Apartamento
Apartamento;Ipanema;3;1;0;115;4500.0;1140.0;338.0;39.13;Apartamento
Apartamento;Copacabana;1;0;0;23;1230.0;340.0;30.0;53.48;Apartamento
Apartamento;Tijuca;2;0;0;74;1800.0;600.0;100.0;24.32;Apartamento
Apartamento;Barra da Tijuca;5;2;2;444;7000.0;1785.0;980.0;15.77;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0;47.5;Apartamento
Apartamento;Barra da Tijuca;4;3;4;266;12000.0;3000.0;8000.0;45.11;Apartamento
Apartamento;Copacabana;3;0;1;155;3800.0;1130.0;348.0;24.52;Apartamento
Apartamento;Flamengo;2;1;1;114;3600.0;600.0;0.0;31.58;Apartamento
Apartamento;Flamengo;3;1;1;120;2800.0;850.0;175.0;23.33;Apartamento
Apartamento;Barra da Tijuca;4;2;1;160;3800.0;1800.0;600.0;23.75;Apartamento
Apartamento;Copacabana;1;0;0;31;1850.0;584.0;67.0;59.68;Apartamento
Apartamento;Copacabana;2;1;1;140;12000.0;1880.0;342.0;85.71;Apartamento
Apartamento;Tijuca;4;1;1;150;2400.0;720.0;20.0;16.0;Apartamento
Apartamento;Leblon;4;2;1;300;11000.0;2200.0;1400.0;36.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;97;3000.0;1450.0;280.0;30.93;Apartamento
Apartamento;Botafogo;2;1;1;78;4000.0;1100.0;244.0;51.28;Apartamento
Apartamento;Tijuca;3;1;1;86;3000.0;1098.0;224.0;34.88;Apartamento
Apartamento;Barra da Tijuca;3;2;1;155;4500.0;1300.0;0.0;29.03;Apartamento
Apartamento;Botafogo;3;1;1;251;4800.0;2559.0;365.0;19.12;Apartamento
Apartamento;Botafogo;3;1;0;97;2300.0;913.0;184.0;23.71;Apartamento
Apartamento;Barra da Tijuca;2;2;2;130;7000.0;2300.0;2900.0;53.85;Apartamento
Apartamento;Copacabana;1;1;0;35;2200.0;560.0;64.0;62.86;Apartamento
Apartamento;Ipanema;2;0;1;82;7000.0;800.0;140.0;85.37;Apartamento
Apartamento;Ipanema;5;1;3;330;8000.0;1600.0;140.0;24.24;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;1700.0;600.0;75.0;22.67;Apartamento
Apartamento;Ipanema;3;1;0;150;6000.0;1400.0;300.0;40.0;Apartamento
Apartamento;Leblon;3;1;1;170;7200.0;2230.0;703.0;42.35;Apartamento
Apartamento;Copacabana;2;1;1;90;4000.0;1000.0;85.0;44.44;Apartamento
Apartamento;Flamengo;3;1;2;220;8500.0;1700.0;750.0;38.64;Apartamento
Apartamento;Leblon;3;1;2;126;7000.0;2269.0;440.0;55.56;Apartamento
Apartamento;Copacabana;2;1;0;60;2500.0;795.0;110.0;41.67;Apartamento
Apartamento;Leblon;4;3;4;340;8000.0;3400.0;0.0;23.53;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;3800.0;1597.0;300.0;29.92;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2200.0;1291.0;0.0;22.0;Apartamento
Apartamento;Flamengo;3;1;1;230;8000.0;1850.0;450.0;34.78;Apartamento
Apartamento;Leblon;4;1;0;138;6800.0;1500.0;400.0;49.28;Apartamento
Apartamento;Barra da Tijuca;1;0;0;60;2800.0;610.0;0.0;46.67;Apartamento
Apartamento;Copacabana;1;0;0;30;1900.0;385.0;62.0;63.33;Apartamento
Apartamento;Barra da Tijuca;1;1;1;43;3500.0;2660.0;253.0;81.4;Apartamento
Apartamento;Barra da Tijuca;4;3;4;250;8500.0;3300.0;750.0;34.0;Apartamento
Apartamento;Copacabana;2;0;0;70;3300.0;900.0;92.0;47.14;Apartamento
Apartamento;Leblon;3;1;0;82;2900.0;1100.0;0.0;35.37;Apartamento
Apartamento;Barra da Tijuca;4;3;2;430;7000.0;3300.0;900.0;16.28;Apartamento
Apartamento;Barra da Tijuca;3;2;1;240;8500.0;3300.0;0.0;35.42;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2500.0;1240.0;0.0;32.05;Apartamento
Apartamento;Flamengo;4;0;1;148;4000.0;1200.0;212.0;27.03;Apartamento
Apartamento;Ipanema;2;1;1;85;3500.0;850.0;0.0;41.18;Apartamento
Apartamento;Botafogo;3;2;2;130;4200.0;1320.0;262.0;32.31;Apartamento
Apartamento;Copacabana;2;0;0;72;2400.0;850.0;25.0;33.33;Apartamento
Apartamento;Copacabana;1;0;0;50;2400.0;550.0;100.0;48.0;Apartamento
Apartamento;Tijuca;2;1;1;74;1750.0;700.0;51.0;23.65;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1600.0;810.0;95.0;22.86;Apartamento
Apartamento;Botafogo;2;0;0;63;2300.0;494.0;0.0;36.51;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1750.0;0.0;28.57;Apartamento
Apartamento;Tijuca;1;1;0;72;1600.0;572.0;0.0;22.22;Apartamento
Apartamento;Tijuca;3;1;1;100;2200.0;600.0;70.0;22.0;Apartamento
Apartamento;Copacabana;2;0;0;73;2500.0;700.0;154.0;34.25;Apartamento
Apartamento;Barra da Tijuca;4;0;1;195;7000.0;2300.0;700.0;35.9;Apartamento
Apartamento;Leblon;5;4;3;350;8900.0;1870.0;0.0;25.43;Apartamento
Apartamento;Copacabana;1;0;0;36;1600.0;440.0;66030.0;44.44;Apartamento
Apartamento;Tijuca;3;2;1;122;3000.0;1135.0;0.0;24.59;Apartamento
Apartamento;Tijuca;3;1;1;108;2500.0;1336.0;0.0;23.15;Apartamento
Apartamento;Tijuca;3;1;0;150;3300.0;661.0;0.0;22.0;Apartamento
Apartamento;Ipanema;1;0;0;70;2900.0;500.0;58.0;41.43;Apartamento
Apartamento;Flamengo;1;0;0;43;1900.0;412.0;0.0;44.19;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;550.0;51.43;Apartamento
Apartamento;Copacabana;3;2;1;250;7000.0;1800.0;346.0;28.0;Apartamento
Apartamento;Tijuca;2;1;1;85;1500.0;1160.0;88.0;17.65;Apartamento
Apartamento;Ipanema;3;1;1;85;3500.0;850.0;0.0;41.18;Apartamento
Apartamento;Copacabana;1;0;0;40;1400.0;450.0;0.0;35.0;Apartamento
Apartamento;Botafogo;1;1;1;54;3200.0;1124.0;101.0;59.26;Apartamento
Apartamento;Flamengo;3;1;0;125;3300.0;1300.0;160.0;26.4;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1080.0;199.0;24.44;Apartamento
Apartamento;Tijuca;2;1;1;85;1600.0;800.0;771.0;18.82;Apartamento
Apartamento;Tijuca;2;1;0;70;1400.0;600.0;117.0;20.0;Apartamento
Apartamento;Ipanema;3;1;2;90;6000.0;800.0;174.0;66.67;Apartamento
Apartamento;Ipanema;3;1;0;120;3500.0;1500.0;228.0;29.17;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;2500.0;1485.0;257.0;25.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;114;1600.0;1337.0;0.0;14.04;Apartamento
Apartamento;Leblon;2;2;1;140;10000.0;2900.0;900.0;71.43;Apartamento
Apartamento;Tijuca;3;1;1;130;1600.0;720.0;128.0;12.31;Apartamento
Apartamento;Barra da Tijuca;1;1;0;54;2500.0;1690.0;0.0;46.3;Apartamento
Apartamento;Barra da Tijuca;4;2;2;210;5000.0;2300.0;760.0;23.81;Apartamento
Apartamento;Barra da Tijuca;4;3;2;220;7500.0;2750.0;650.0;34.09;Apartamento
Apartamento;Barra da Tijuca;3;0;0;118;3700.0;1350.0;413.0;31.36;Apartamento
Apartamento;Leblon;2;1;1;70;4200.0;1050.0;278.0;60.0;Apartamento
Apartamento;Ipanema;3;1;0;105;5400.0;1200.0;2000.0;51.43;Apartamento
Apartamento;Copacabana;2;0;0;79;2700.0;770.0;25.0;34.18;Apartamento
Apartamento;Barra da Tijuca;4;3;4;240;10000.0;2600.0;6000.0;41.67;Apartamento
Apartamento;Tijuca;1;1;0;41;1300.0;496.0;24.0;31.71;Apartamento
Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0;24.35;Apartamento
Apartamento;Copacabana;1;0;0;36;1500.0;550.0;0.0;41.67;Apartamento
Apartamento;Barra da Tijuca;4;3;1;187;5000.0;1742.0;498.0;26.74;Apartamento
Apartamento;Leblon;2;1;1;110;7500.0;1700.0;0.0;68.18;Apartamento
Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;600.0;35.71;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;370.0;33.33;Apartamento
Apartamento;Botafogo;1;0;0;33;1500.0;500.0;29.0;45.45;Apartamento
Apartamento;Copacabana;3;2;0;210;6600.0;1300.0;296.0;31.43;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;1800.0;1300.0;110.0;23.08;Apartamento
Apartamento;Flamengo;3;1;1;140;3000.0;2300.0;380.0;21.43;Apartamento
Apartamento;Botafogo;3;2;1;135;5000.0;1650.0;280.0;37.04;Apartamento
Apartamento;Copacabana;2;2;1;78;3000.0;714.0;80.0;38.46;Apartamento
Apartamento;Copacabana;3;1;0;100;2800.0;1100.0;150.0;28.0;Apartamento
Apartamento;Barra da Tijuca;4;1;0;140;3500.0;1000.0;361.0;25.0;Apartamento
Apartamento;Copacabana;1;0;1;51;2000.0;695.0;215.0;39.22;Apartamento
Apartamento;Leblon;3;2;2;150;9500.0;2720.0;700.0;63.33;Apartamento
Apartamento;Flamengo;2;0;0;100;3200.0;800.0;200.0;32.0;Apartamento
Apartamento;Copacabana;3;0;0;100;2400.0;1250.0;157.0;24.0;Apartamento
Apartamento;Copacabana;1;0;0;38;2700.0;570.0;300.0;71.05;Apartamento
Apartamento;Barra da Tijuca;3;2;1;116;3000.0;1480.0;3066.0;25.86;Apartamento
Apartamento;Tijuca;1;1;0;63;1400.0;590.0;55.0;22.22;Apartamento
Apartamento;Copacabana;3;0;0;117;3900.0;1126.0;208.0;33.33;Apartamento
Apartamento;Copacabana;3;1;0;92;2380.0;1100.0;0.0;25.87;Apartamento
Apartamento;Copacabana;3;1;0;130;3400.0;1500.0;320.0;26.15;Apartamento
Apartamento;Ipanema;3;1;1;120;7000.0;2200.0;387.0;58.33;Apartamento
Apartamento;Copacabana;3;0;1;120;3400.0;1400.0;230.0;28.33;Apartamento
Apartamento;Flamengo;3;1;3;220;8500.0;1500.0;700.0;38.64;Apartamento
Apartamento;Tijuca;2;1;0;64;1850.0;536.0;86.0;28.91;Apartamento
Apartamento;Copacabana;1;0;0;40;3500.0;1750.0;30.0;87.5;Apartamento
Apartamento;Copacabana;3;1;1;125;5000.0;1390.0;200.0;40.0;Apartamento
Apartamento;Copacabana;2;0;0;80;3200.0;791.0;114.0;40.0;Apartamento
Apartamento;Flamengo;4;1;2;220;5000.0;1500.0;389.0;22.73;Apartamento
Apartamento;Copacabana;2;2;1;90;4700.0;1100.0;330.0;52.22;Apartamento
Apartamento;Botafogo;2;1;0;75;2100.0;500.0;126.0;28.0;Apartamento
Apartamento;Copacabana;3;0;2;130;4500.0;950.0;1900.0;34.62;Apartamento
Apartamento;Flamengo;3;1;0;82;2800.0;580.0;0.0;34.15;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2100.0;1200.0;168.0;24.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;4500.0;3000.0;0.0;45.0;Apartamento
Apartamento;Barra da Tijuca;1;2;1;71;2100.0;1730.0;160.0;29.58;Apartamento
Apartamento;Leblon;4;2;1;155;6500.0;1100.0;4100.0;41.94;Apartamento
Apartamento;Barra da Tijuca;3;1;1;93;2800.0;1431.0;272.0;30.11;Apartamento
Apartamento;Barra da Tijuca;3;1;0;120;3250.0;1650.0;180.0;27.08;Apartamento
Apartamento;Ipanema;1;1;0;57;2970.0;880.0;129.0;52.11;Apartamento
Apartamento;Copacabana;1;0;0;52;3500.0;2055.0;0.0;67.31;Apartamento
Apartamento;Copacabana;4;3;2;403;12000.0;3350.0;1973.0;29.78;Apartamento
Apartamento;Botafogo;3;1;0;101;5100.0;1310.0;0.0;50.5;Apartamento
Apartamento;Copacabana;3;1;1;90;3200.0;1193.0;118.0;35.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1300.0;3100.0;26.6;Apartamento
Apartamento;Barra da Tijuca;2;2;2;131;1800.0;1605.0;393.0;13.74;Apartamento
Apartamento;Flamengo;2;0;0;70;2400.0;739.0;136.0;34.29;Apartamento
Apartamento;Flamengo;4;1;2;360;5000.0;2200.0;6236.0;13.89;Apartamento
Apartamento;Barra da Tijuca;3;3;0;130;6500.0;2810.0;700.0;50.0;Apartamento
